     1        2:1        1:0      +  *0.747  0.253
 45196        1:0        1:0         *0.995  0.005
 45197        1:0        1:0         *0.998  0.002
 45198        1:0        1:0         *0.916  0.084
 45199        1:0        2:1      +   0.337 *0.663
 45200        1:0        1:0         *0.991  0.009
 45201        1:0        1:0         *0.991  0.009
 45202        1:0        1:0         *0.993  0.007
 45203        1:0        1:0         *0.969  0.031
 45204        1:0        2:1      +   0.097 *0.903
 45205        1:0        1:0         *0.972  0.028
 45206        1:0        1:0         *0.946  0.054
 45207        1:0        1:0         *0.769  0.231
 45208        1:0        1:0         *0.974  0.026
 45209        1:0        1:0         *0.836  0.164
 45210        1:0        1:0         *0.98   0.02 
 45211        1:0        1:0         *0.707  0.293
 45212        1:0        1:0         *0.986  0.014
 45213        1:0        1:0         *0.979  0.021
 45214        1:0        1:0         *0.975  0.025
 45215        1:0        1:0         *0.998  0.002
 45216        1:0        1:0         *0.849  0.151
 45217        1:0        1:0         *0.996  0.004
 45218        1:0        1:0         *0.903  0.097
 45219        1:0        1:0         *0.995  0.005
 45220        1:0        1:0         *0.715  0.285
 45221        1:0        1:0         *0.987  0.013
 45222        1:0        1:0         *0.959  0.041
 45223        1:0        1:0         *0.666  0.334
 45224        1:0        2:1      +   0.463 *0.537
 45225        1:0        1:0         *0.73   0.27 
 45226        1:0        2:1      +   0.125 *0.875
 45227        1:0        1:0         *0.962  0.038
 45228        1:0        1:0         *0.93   0.07 
 45229        1:0        1:0         *0.939  0.061
 45230        1:0        2:1      +   0.465 *0.535
 45231        1:0        1:0         *0.977  0.023
 45232        1:0        1:0         *0.95   0.05 
 45233        1:0        1:0         *0.819  0.181
 45234        1:0        1:0         *0.928  0.072
 45235        1:0        1:0         *0.784  0.216
 45236        1:0        2:1      +   0.004 *0.996
 45237        1:0        1:0         *0.998  0.002
 45238        1:0        1:0         *0.992  0.008
 45239        1:0        1:0         *0.989  0.011
 45240        1:0        1:0         *0.987  0.013
 45241        1:0        1:0         *0.975  0.025
 45242        1:0        1:0         *0.937  0.063
 45243        1:0        1:0         *0.982  0.018
 45244        1:0        1:0         *0.979  0.021
 45245        1:0        1:0         *0.921  0.079
 45246        1:0        1:0         *0.955  0.045
 45247        1:0        2:1      +   0.329 *0.671
 45248        1:0        1:0         *0.586  0.414
 45249        1:0        1:0         *0.646  0.354
 45250        1:0        1:0         *0.918  0.082
 45251        1:0        1:0         *0.502  0.498
 45252        1:0        2:1      +   0.311 *0.689
 45253        1:0        2:1      +   0.039 *0.961
 45254        1:0        1:0         *0.618  0.382
 45255        1:0        2:1      +   0.096 *0.904
 45256        1:0        2:1      +   0.132 *0.868
 45257        1:0        1:0         *0.969  0.031
 45258        1:0        1:0         *0.993  0.007
 45259        1:0        2:1      +   0.059 *0.941
 45260        1:0        1:0         *0.994  0.006
 45261        1:0        1:0         *0.734  0.266
 45262        1:0        1:0         *0.979  0.021
 45263        1:0        1:0         *0.999  0.001
 45264        1:0        2:1      +   0.117 *0.883
 45265        1:0        1:0         *0.964  0.036
 45266        1:0        1:0         *0.972  0.028
 45267        1:0        1:0         *0.997  0.003
 45268        1:0        1:0         *0.997  0.003
 45269        1:0        1:0         *0.998  0.002
 45270        1:0        1:0         *0.995  0.005
 45271        1:0        1:0         *0.997  0.003
 45272        1:0        1:0         *0.977  0.023
 45273        1:0        2:1      +   0.269 *0.731
 45274        1:0        1:0         *0.982  0.018
 45275        1:0        1:0         *0.534  0.466
 45276        1:0        1:0         *0.973  0.027
 45277        1:0        1:0         *0.989  0.011
 45278        1:0        1:0         *0.994  0.006
 45279        1:0        1:0         *0.994  0.006
 45280        1:0        1:0         *0.993  0.007
 45281        1:0        1:0         *0.992  0.008
 45282        1:0        1:0         *0.963  0.037
 45283        1:0        1:0         *0.986  0.014
 45284        1:0        1:0         *0.994  0.006
 45285        1:0        1:0         *0.988  0.012
 45286        1:0        1:0         *0.995  0.005
 45287        1:0        1:0         *0.959  0.041
 45288        1:0        1:0         *0.941  0.059
 45289        1:0        1:0         *0.996  0.004
 45290        1:0        1:0         *0.983  0.017
 45291        1:0        1:0         *0.976  0.024
 45292        1:0        1:0         *0.91   0.09 
 45293        1:0        1:0         *0.988  0.012
 45294        1:0        1:0         *0.994  0.006
 45295        1:0        1:0         *0.991  0.009
 45296        1:0        1:0         *0.917  0.083
 45297        1:0        1:0         *0.995  0.005
 45298        1:0        1:0         *0.763  0.237
 45299        1:0        1:0         *0.993  0.007
 45300        1:0        1:0         *0.996  0.004
 45301        1:0        2:1      +   0.379 *0.621
 45302        1:0        2:1      +   0.036 *0.964
 45303        1:0        1:0         *0.98   0.02 
 45304        1:0        1:0         *0.944  0.056
 45305        1:0        1:0         *0.976  0.024
 45306        1:0        1:0         *0.938  0.062
 45307        1:0        1:0         *0.994  0.006
 45308        1:0        2:1      +   0.192 *0.808
 45309        1:0        1:0         *0.979  0.021
 45310        1:0        1:0         *0.892  0.108
 45311        1:0        1:0         *0.989  0.011
 45312        1:0        1:0         *0.912  0.088
 45313        1:0        2:1      +   0.207 *0.793
 45314        1:0        1:0         *0.96   0.04 
 45315        1:0        1:0         *0.996  0.004
 45316        1:0        1:0         *0.515  0.485
 45317        1:0        1:0         *0.996  0.004
 45318        1:0        1:0         *0.903  0.097
 45319        1:0        1:0         *0.996  0.004
 45320        1:0        1:0         *0.511  0.489
 45321        1:0        1:0         *0.921  0.079
 45322        1:0        1:0         *0.889  0.111
 45323        1:0        1:0         *0.974  0.026
 45324        1:0        1:0         *0.96   0.04 
 45325        1:0        1:0         *0.994  0.006
 45326        1:0        2:1      +   0.248 *0.752
 45327        1:0        1:0         *0.978  0.022
 45328        1:0        2:1      +   0.122 *0.878
 45329        1:0        2:1      +   0.323 *0.677
 45330        1:0        1:0         *0.784  0.216
 45331        1:0        2:1      +   0.429 *0.571
 45332        1:0        1:0         *0.973  0.027
 45333        1:0        1:0         *0.997  0.003
 45334        1:0        2:1      +   0.298 *0.702
 45335        1:0        1:0         *0.991  0.009
 45336        1:0        1:0         *0.98   0.02 
 45337        1:0        1:0         *0.932  0.068
 45338        1:0        1:0         *0.948  0.052
 45339        1:0        1:0         *0.862  0.138
 45340        1:0        1:0         *0.967  0.033
 45341        1:0        2:1      +   0.155 *0.845
 45342        1:0        1:0         *0.995  0.005
 45343        1:0        1:0         *0.927  0.073
 45344        1:0        1:0         *0.997  0.003
 45345        1:0        2:1      +   0.142 *0.858
 45346        1:0        1:0         *0.997  0.003
 45347        1:0        1:0         *0.999  0.001
 45348        1:0        1:0         *0.797  0.203
 45349        1:0        1:0         *0.987  0.013
 45350        1:0        1:0         *0.982  0.018
 45351        1:0        1:0         *0.953  0.047
 45352        1:0        1:0         *0.717  0.283
 45353        1:0        2:1      +   0.081 *0.919
 45354        1:0        1:0         *0.889  0.111
 45355        1:0        1:0         *0.918  0.082
 45356        1:0        1:0         *0.954  0.046
 45357        1:0        1:0         *0.994  0.006
 45358        1:0        1:0         *0.984  0.016
 45359        1:0        1:0         *0.678  0.322
 45360        1:0        1:0         *0.991  0.009
 45361        1:0        1:0         *0.985  0.015
 45362        1:0        2:1      +   0.17  *0.83 
 45363        1:0        1:0         *0.833  0.167
 45364        1:0        2:1      +   0.004 *0.996
 45365        1:0        1:0         *0.73   0.27 
 45366        1:0        2:1      +   0.442 *0.558
 45367        1:0        1:0         *0.976  0.024
 45368        1:0        1:0         *0.858  0.142
 45369        1:0        1:0         *0.998  0.002
 45370        1:0        1:0         *0.976  0.024
 45371        1:0        1:0         *0.92   0.08 
 45372        1:0        1:0         *0.84   0.16 
 45373        1:0        1:0         *0.988  0.012
 45374        1:0        1:0         *0.957  0.043
 45375        1:0        1:0         *0.995  0.005
 45376        1:0        2:1      +   0.397 *0.603
 45377        1:0        2:1      +   0     *1    
 45378        1:0        1:0         *0.998  0.002
 45379        1:0        2:1      +   0.041 *0.959
 45380        1:0        1:0         *0.758  0.242
 45381        1:0        1:0         *0.944  0.056
 45382        1:0        1:0         *0.996  0.004
 45383        1:0        1:0         *0.997  0.003
 45384        1:0        1:0         *0.997  0.003
 45385        1:0        1:0         *0.997  0.003
 45386        1:0        1:0         *0.998  0.002
 45387        1:0        1:0         *0.989  0.011
 45388        1:0        1:0         *0.989  0.011
 45389        1:0        1:0         *0.998  0.002
 45390        1:0        1:0         *0.998  0.002
 45391        1:0        1:0         *0.988  0.012
 45392        1:0        1:0         *1      0    
 45393        1:0        1:0         *0.918  0.082
 45394        1:0        1:0         *0.969  0.031
 45395        1:0        1:0         *0.992  0.008
 45396        1:0        2:1      +   0.103 *0.897
 45397        1:0        1:0         *0.855  0.145
 45398        1:0        1:0         *0.995  0.005
 45399        1:0        1:0         *0.977  0.023
 45400        1:0        1:0         *0.778  0.222
 45401        1:0        1:0         *0.86   0.14 
 45402        1:0        1:0         *0.995  0.005
 45403        1:0        1:0         *0.998  0.002
 45404        1:0        1:0         *0.941  0.059
 45405        1:0        1:0         *0.889  0.111
 45406        1:0        1:0         *0.999  0.001
 45407        1:0        1:0         *0.998  0.002
 45408        1:0        1:0         *0.993  0.007
 45409        1:0        1:0         *0.982  0.018
 45410        1:0        1:0         *0.987  0.013
 45411        1:0        2:1      +   0.439 *0.561
 45412        1:0        1:0         *0.997  0.003
 45413        1:0        1:0         *0.713  0.287
 45414        1:0        1:0         *0.998  0.002
 45415        1:0        2:1      +   0.318 *0.682
 45416        1:0        1:0         *0.998  0.002
 45417        1:0        1:0         *0.993  0.007
 45418        1:0        1:0         *0.997  0.003
 45419        1:0        1:0         *0.966  0.034
 45420        1:0        2:1      +   0.416 *0.584
 45421        1:0        1:0         *0.88   0.12 
 45422        1:0        2:1      +   0.398 *0.602
 45423        1:0        1:0         *0.921  0.079
 45424        1:0        1:0         *0.991  0.009
